"","code_muni2","code_muni","MUNICIPIO","Nome_UF"
"1528","2605806",260580,"Frei Miguelinho","Pernambuco"
"1529","2605905",260590,"Gameleira","Pernambuco"
"1530","2606002",260600,"Garanhuns","Pernambuco"
"1531","2606101",260610,"Glória do Goitá","Pernambuco"
"1532","2606200",260620,"Goiana","Pernambuco"
"1533","2606309",260630,"Granito","Pernambuco"
"1534","2606408",260640,"Gravatá","Pernambuco"
"1535","2606507",260650,"Iati","Pernambuco"
"1536","2606606",260660,"Ibimirim","Pernambuco"
"1537","2606705",260670,"Ibirajuba","Pernambuco"
"1538","2606804",260680,"Igarassu","Pernambuco"
"1539","2606903",260690,"Iguaraci","Pernambuco"
"1540","2607000",260700,"Inajá","Pernambuco"
"1541","2607109",260710,"Ingazeira","Pernambuco"
"1542","2607208",260720,"Ipojuca","Pernambuco"
"1543","2607307",260730,"Ipubi","Pernambuco"
"1544","2607406",260740,"Itacuruba","Pernambuco"
"1545","2607505",260750,"Itaíba","Pernambuco"
"1546","2607604",260760,"Ilha de Itamaracá","Pernambuco"
"1547","2607653",260765,"Itambé","Pernambuco"
"1548","2607703",260770,"Itapetim","Pernambuco"
"1549","2607752",260775,"Itapissuma","Pernambuco"
"1550","2607802",260780,"Itaquitinga","Pernambuco"
"1551","2607901",260790,"Jaboatão dos Guararapes","Pernambuco"
"1552","2607950",260795,"Jaqueira","Pernambuco"
"1553","2608008",260800,"Jataúba","Pernambuco"
"1554","2608057",260805,"Jatobá","Pernambuco"
"1555","2608107",260810,"João Alfredo","Pernambuco"
"1556","2608206",260820,"Joaquim Nabuco","Pernambuco"
"1557","2608255",260825,"Jucati","Pernambuco"
"1558","2608305",260830,"Jupi","Pernambuco"
"1559","2608404",260840,"Jurema","Pernambuco"
"1560","2608453",260845,"Lagoa do Carro","Pernambuco"
"1561","2608503",260850,"Lagoa de Itaenga","Pernambuco"
"1562","2608602",260860,"Lagoa do Ouro","Pernambuco"
"1563","2608701",260870,"Lagoa dos Gatos","Pernambuco"
"1564","2608750",260875,"Lagoa Grande","Pernambuco"
"1565","2608800",260880,"Lajedo","Pernambuco"
"1566","2608909",260890,"Limoeiro","Pernambuco"
"1567","2609006",260900,"Macaparana","Pernambuco"
"1568","2609105",260910,"Machados","Pernambuco"
"1569","2609154",260915,"Manari","Pernambuco"
"1570","2609204",260920,"Maraial","Pernambuco"
"1571","2609303",260930,"Mirandiba","Pernambuco"
"1572","2609402",260940,"Moreno","Pernambuco"
"1573","2609501",260950,"Nazaré da Mata","Pernambuco"
"1574","2609600",260960,"Olinda","Pernambuco"
"1575","2609709",260970,"Orobó","Pernambuco"
"1576","2609808",260980,"Orocó","Pernambuco"
"1577","2609907",260990,"Ouricuri","Pernambuco"
"1578","2610004",261000,"Palmares","Pernambuco"
"1579","2610103",261010,"Palmeirina","Pernambuco"
"1580","2610202",261020,"Panelas","Pernambuco"
"1581","2610301",261030,"Paranatama","Pernambuco"
"1582","2610400",261040,"Parnamirim","Pernambuco"
"1583","2610509",261050,"Passira","Pernambuco"
"1584","2610608",261060,"Paudalho","Pernambuco"
"1585","2610707",261070,"Paulista","Pernambuco"
"1586","2610806",261080,"Pedra","Pernambuco"
"1587","2610905",261090,"Pesqueira","Pernambuco"
"1588","2611002",261100,"Petrolândia","Pernambuco"
"1589","2611101",261110,"Petrolina","Pernambuco"
"1590","2611200",261120,"Poção","Pernambuco"
"1591","2611309",261130,"Pombos","Pernambuco"
"1592","2611408",261140,"Primavera","Pernambuco"
"1593","2611507",261150,"Quipapá","Pernambuco"
"1594","2611533",261153,"Quixaba","Pernambuco"
"1595","2611606",261160,"Recife","Pernambuco"
"1596","2611705",261170,"Riacho das Almas","Pernambuco"
"1597","2611804",261180,"Ribeirão","Pernambuco"
"1598","2611903",261190,"Rio Formoso","Pernambuco"
"1599","2612000",261200,"Sairé","Pernambuco"
"1600","2612109",261210,"Salgadinho","Pernambuco"
"1601","2612208",261220,"Salgueiro","Pernambuco"
"1602","2612307",261230,"Saloá","Pernambuco"
"1603","2612406",261240,"Sanharó","Pernambuco"
"1604","2612455",261245,"Santa Cruz","Pernambuco"
"1605","2612471",261247,"Santa Cruz da Baixa Verde","Pernambuco"
"1606","2612505",261250,"Santa Cruz do Capibaribe","Pernambuco"
"1607","2612554",261255,"Santa Filomena","Pernambuco"
"1608","2612604",261260,"Santa Maria da Boa Vista","Pernambuco"
"1609","2612703",261270,"Santa Maria do Cambucá","Pernambuco"
"1610","2612802",261280,"Santa Terezinha","Pernambuco"
"1611","2612901",261290,"São Benedito do Sul","Pernambuco"
"1612","2613008",261300,"São Bento do Una","Pernambuco"
"1613","2613107",261310,"São Caitano","Pernambuco"
"1614","2613206",261320,"São João","Pernambuco"
"1615","2613305",261330,"São Joaquim do Monte","Pernambuco"
"1616","2613404",261340,"São José da Coroa Grande","Pernambuco"
"1617","2613503",261350,"São José do Belmonte","Pernambuco"
"1618","2613602",261360,"São José do Egito","Pernambuco"
"1619","2613701",261370,"São Lourenço da Mata","Pernambuco"
"1620","2613800",261380,"São Vicente Ferrer","Pernambuco"
"1621","2613909",261390,"Serra Talhada","Pernambuco"
"1622","2614006",261400,"Serrita","Pernambuco"
"1623","2614105",261410,"Sertânia","Pernambuco"
"1624","2614204",261420,"Sirinhaém","Pernambuco"
"1625","2614303",261430,"Moreilândia","Pernambuco"
"1626","2614402",261440,"Solidão","Pernambuco"
"1627","2614501",261450,"Surubim","Pernambuco"
"1628","2614600",261460,"Tabira","Pernambuco"
"1629","2614709",261470,"Tacaimbó","Pernambuco"
"1630","2614808",261480,"Tacaratu","Pernambuco"
"1631","2614857",261485,"Tamandaré","Pernambuco"
"1632","2615003",261500,"Taquaritinga do Norte","Pernambuco"
"1633","2615102",261510,"Terezinha","Pernambuco"
"1634","2615201",261520,"Terra Nova","Pernambuco"
"1635","2615300",261530,"Timbaúba","Pernambuco"
"1636","2615409",261540,"Toritama","Pernambuco"
"1637","2615508",261550,"Tracunhaém","Pernambuco"
"1638","2615607",261560,"Trindade","Pernambuco"
"1639","2615706",261570,"Triunfo","Pernambuco"
"1640","2615805",261580,"Tupanatinga","Pernambuco"
"1641","2615904",261590,"Tuparetama","Pernambuco"
"1642","2616001",261600,"Venturosa","Pernambuco"
"1643","2616100",261610,"Verdejante","Pernambuco"
"1644","2616183",261618,"Vertente do Lério","Pernambuco"
"1645","2616209",261620,"Vertentes","Pernambuco"
"1646","2616308",261630,"Vicência","Pernambuco"
"1647","2616407",261640,"Vitória de Santo Antão","Pernambuco"
"1648","2616506",261650,"Xexéu","Pernambuco"
"1649","2700102",270010,"Água Branca","Alagoas"
"1650","2700201",270020,"Anadia","Alagoas"
"1651","2700300",270030,"Arapiraca","Alagoas"
"1652","2700409",270040,"Atalaia","Alagoas"
"1653","2700508",270050,"Barra de Santo Antônio","Alagoas"
"1654","2700607",270060,"Barra de São Miguel","Alagoas"
"1655","2700706",270070,"Batalha","Alagoas"
"1656","2700805",270080,"Belém","Alagoas"
"1657","2700904",270090,"Belo Monte","Alagoas"
"1658","2701001",270100,"Boca da Mata","Alagoas"
"1659","2701100",270110,"Branquinha","Alagoas"
"1660","2701209",270120,"Cacimbinhas","Alagoas"
"1661","2701308",270130,"Cajueiro","Alagoas"
"1662","2701357",270135,"Campestre","Alagoas"
"1663","2701407",270140,"Campo Alegre","Alagoas"
"1664","2701506",270150,"Campo Grande","Alagoas"
"1665","2701605",270160,"Canapi","Alagoas"
"1666","2701704",270170,"Capela","Alagoas"
"1667","2701803",270180,"Carneiros","Alagoas"
"1668","2701902",270190,"Chã Preta","Alagoas"
"1669","2702009",270200,"Coité do Nóia","Alagoas"
"1670","2702108",270210,"Colônia Leopoldina","Alagoas"
"1671","2702207",270220,"Coqueiro Seco","Alagoas"
"1672","2702306",270230,"Coruripe","Alagoas"
"1673","2702355",270235,"Craíbas","Alagoas"
"1674","2702405",270240,"Delmiro Gouveia","Alagoas"
"1675","2702504",270250,"Dois Riachos","Alagoas"
"1676","2702553",270255,"Estrela de Alagoas","Alagoas"
"1677","2702603",270260,"Feira Grande","Alagoas"
"1678","2702702",270270,"Feliz Deserto","Alagoas"
"1679","2702801",270280,"Flexeiras","Alagoas"
"1680","2702900",270290,"Girau do Ponciano","Alagoas"
"1681","2703007",270300,"Ibateguara","Alagoas"
"1682","2703106",270310,"Igaci","Alagoas"
"1683","2703205",270320,"Igreja Nova","Alagoas"
"1684","2703304",270330,"Inhapi","Alagoas"
"1685","2703403",270340,"Jacaré dos Homens","Alagoas"
"1686","2703502",270350,"Jacuípe","Alagoas"
"1687","2703601",270360,"Japaratinga","Alagoas"
"1688","2703700",270370,"Jaramataia","Alagoas"
"1689","2703759",270375,"Jequiá da Praia","Alagoas"
"1690","2703809",270380,"Joaquim Gomes","Alagoas"
"1691","2703908",270390,"Jundiá","Alagoas"
"1692","2704005",270400,"Junqueiro","Alagoas"
"1693","2704104",270410,"Lagoa da Canoa","Alagoas"
"1694","2704203",270420,"Limoeiro de Anadia","Alagoas"
"1695","2704302",270430,"Maceió","Alagoas"
"1696","2704401",270440,"Major Isidoro","Alagoas"
"1697","2704500",270450,"Maragogi","Alagoas"
"1698","2704609",270460,"Maravilha","Alagoas"
"1699","2704708",270470,"Marechal Deodoro","Alagoas"
"1700","2704807",270480,"Maribondo","Alagoas"
"1701","2704906",270490,"Mar Vermelho","Alagoas"
"1702","2705002",270500,"Mata Grande","Alagoas"
"1703","2705101",270510,"Matriz de Camaragibe","Alagoas"
"1704","2705200",270520,"Messias","Alagoas"
"1705","2705309",270530,"Minador do Negrão","Alagoas"
"1706","2705408",270540,"Monteirópolis","Alagoas"
"1707","2705507",270550,"Murici","Alagoas"
"1708","2705606",270560,"Novo Lino","Alagoas"
"1709","2705705",270570,"Olho D'Água das Flores","Alagoas"
"1710","2705804",270580,"Olho D'Água do Casado","Alagoas"
"1711","2705903",270590,"Olho D'Água Grande","Alagoas"
"1712","2706000",270600,"Olivença","Alagoas"
"1713","2706109",270610,"Ouro Branco","Alagoas"
"1714","2706208",270620,"Palestina","Alagoas"
"1715","2706307",270630,"Palmeira dos Índios","Alagoas"
"1716","2706406",270640,"Pão de Açúcar","Alagoas"
"1717","2706422",270642,"Pariconha","Alagoas"
"1718","2706448",270644,"Paripueira","Alagoas"
"1719","2706505",270650,"Passo de Camaragibe","Alagoas"
"1720","2706604",270660,"Paulo Jacinto","Alagoas"
"1721","2706703",270670,"Penedo","Alagoas"
"1722","2706802",270680,"Piaçabuçu","Alagoas"
"1723","2706901",270690,"Pilar","Alagoas"
"1724","2707008",270700,"Pindoba","Alagoas"
"1725","2707107",270710,"Piranhas","Alagoas"
"1726","2707206",270720,"Poço das Trincheiras","Alagoas"
"1727","2707305",270730,"Porto Calvo","Alagoas"
"1728","2707404",270740,"Porto de Pedras","Alagoas"
"1729","2707503",270750,"Porto Real do Colégio","Alagoas"
"1730","2707602",270760,"Quebrangulo","Alagoas"
"1731","2707701",270770,"Rio Largo","Alagoas"
"1732","2707800",270780,"Roteiro","Alagoas"
"1733","2707909",270790,"Santa Luzia do Norte","Alagoas"
"1734","2708006",270800,"Santana do Ipanema","Alagoas"
"1735","2708105",270810,"Santana do Mundaú","Alagoas"
"1736","2708204",270820,"São Brás","Alagoas"
"1737","2708303",270830,"São José da Laje","Alagoas"
"1738","2708402",270840,"São José da Tapera","Alagoas"
"1739","2708501",270850,"São Luís do Quitunde","Alagoas"
"1740","2708600",270860,"São Miguel dos Campos","Alagoas"
"1741","2708709",270870,"São Miguel dos Milagres","Alagoas"
"1742","2708808",270880,"São Sebastião","Alagoas"
"1743","2708907",270890,"Satuba","Alagoas"
"1744","2708956",270895,"Senador Rui Palmeira","Alagoas"
"1745","2709004",270900,"Tanque D'Arca","Alagoas"
"1746","2709103",270910,"Taquarana","Alagoas"
"1747","2709152",270915,"Teotônio Vilela","Alagoas"
"1748","2709202",270920,"Traipu","Alagoas"
"1749","2709301",270930,"União dos Palmares","Alagoas"
"1750","2709400",270940,"Viçosa","Alagoas"
"1751","2800100",280010,"Amparo de São Francisco","Sergipe"
"1752","2800209",280020,"Aquidabã","Sergipe"
"1753","2800308",280030,"Aracaju","Sergipe"
"1754","2800407",280040,"Arauá","Sergipe"
"1755","2800506",280050,"Areia Branca","Sergipe"
"1756","2800605",280060,"Barra dos Coqueiros","Sergipe"
"1757","2800670",280067,"Boquim","Sergipe"
"1758","2800704",280070,"Brejo Grande","Sergipe"
"1759","2801009",280100,"Campo do Brito","Sergipe"
"1760","2801108",280110,"Canhoba","Sergipe"
"1761","2801207",280120,"Canindé de São Francisco","Sergipe"
"1762","2801306",280130,"Capela","Sergipe"
"1763","2801405",280140,"Carira","Sergipe"
"1764","2801504",280150,"Carmópolis","Sergipe"
"1765","2801603",280160,"Cedro de São João","Sergipe"
"1766","2801702",280170,"Cristinápolis","Sergipe"
"1767","2801900",280190,"Cumbe","Sergipe"
"1768","2802007",280200,"Divina Pastora","Sergipe"
"1769","2802106",280210,"Estância","Sergipe"
"1770","2802205",280220,"Feira Nova","Sergipe"
"1771","2802304",280230,"Frei Paulo","Sergipe"
"1772","2802403",280240,"Gararu","Sergipe"
"1773","2802502",280250,"General Maynard","Sergipe"
"1774","2802601",280260,"Gracho Cardoso","Sergipe"
"1775","2802700",280270,"Ilha das Flores","Sergipe"
"1776","2802809",280280,"Indiaroba","Sergipe"
"1777","2802908",280290,"Itabaiana","Sergipe"
"1778","2803005",280300,"Itabaianinha","Sergipe"
"1779","2803104",280310,"Itabi","Sergipe"
"1780","2803203",280320,"Itaporanga D'Ajuda","Sergipe"
"1781","2803302",280330,"Japaratuba","Sergipe"
"1782","2803401",280340,"Japoatã","Sergipe"
"1783","2803500",280350,"Lagarto","Sergipe"
"1784","2803609",280360,"Laranjeiras","Sergipe"
"1785","2803708",280370,"Macambira","Sergipe"
"1786","2803807",280380,"Malhada dos Bois","Sergipe"
"1787","2803906",280390,"Malhador","Sergipe"
"1788","2804003",280400,"Maruim","Sergipe"
"1789","2804102",280410,"Moita Bonita","Sergipe"
"1790","2804201",280420,"Monte Alegre de Sergipe","Sergipe"
"1791","2804300",280430,"Muribeca","Sergipe"
"1792","2804409",280440,"Neópolis","Sergipe"
"1793","2804458",280445,"Nossa Senhora Aparecida","Sergipe"
"1794","2804508",280450,"Nossa Senhora da Glória","Sergipe"
"1795","2804607",280460,"Nossa Senhora das Dores","Sergipe"
"1796","2804706",280470,"Nossa Senhora de Lourdes","Sergipe"
"1797","2804805",280480,"Nossa Senhora do Socorro","Sergipe"
"1798","2804904",280490,"Pacatuba","Sergipe"
"1799","2805000",280500,"Pedra Mole","Sergipe"
"1800","2805109",280510,"Pedrinhas","Sergipe"
"1801","2805208",280520,"Pinhão","Sergipe"
"1802","2805307",280530,"Pirambu","Sergipe"
"1803","2805406",280540,"Poço Redondo","Sergipe"
"1804","2805505",280550,"Poço Verde","Sergipe"
"1805","2805604",280560,"Porto da Folha","Sergipe"
"1806","2805703",280570,"Propriá","Sergipe"
"1807","2805802",280580,"Riachão do Dantas","Sergipe"
"1808","2805901",280590,"Riachuelo","Sergipe"
"1809","2806008",280600,"Ribeirópolis","Sergipe"
"1810","2806107",280610,"Rosário do Catete","Sergipe"
"1811","2806206",280620,"Salgado","Sergipe"
"1812","2806305",280630,"Santa Luzia do Itanhy","Sergipe"
"1813","2806404",280640,"Santana do São Francisco","Sergipe"
"1814","2806503",280650,"Santa Rosa de Lima","Sergipe"
"1815","2806602",280660,"Santo Amaro das Brotas","Sergipe"
"1816","2806701",280670,"São Cristóvão","Sergipe"
"1817","2806800",280680,"São Domingos","Sergipe"
"1818","2806909",280690,"São Francisco","Sergipe"
"1819","2807006",280700,"São Miguel do Aleixo","Sergipe"
"1820","2807105",280710,"Simão Dias","Sergipe"
"1821","2807204",280720,"Siriri","Sergipe"
"1822","2807303",280730,"Telha","Sergipe"
"1823","2807402",280740,"Tobias Barreto","Sergipe"
"1824","2807501",280750,"Tomar do Geru","Sergipe"
"1825","2807600",280760,"Umbaúba","Sergipe"
"1826","2900108",290010,"Abaíra","Bahia"
"1827","2900207",290020,"Abaré","Bahia"
"1828","2900306",290030,"Acajutiba","Bahia"
"1829","2900355",290035,"Adustina","Bahia"
"1830","2900405",290040,"Água Fria","Bahia"
"1831","2900504",290050,"Érico Cardoso","Bahia"
"1832","2900603",290060,"Aiquara","Bahia"
"1833","2900702",290070,"Alagoinhas","Bahia"
"1834","2900801",290080,"Alcobaça","Bahia"
"1835","2900900",290090,"Almadina","Bahia"
"1836","2901007",290100,"Amargosa","Bahia"
"1837","2901106",290110,"Amélia Rodrigues","Bahia"
"1838","2901155",290115,"América Dourada","Bahia"
"1839","2901205",290120,"Anagé","Bahia"
"1840","2901304",290130,"Andaraí","Bahia"
"1841","2901353",290135,"Andorinha","Bahia"
"1842","2901403",290140,"Angical","Bahia"
"1843","2901502",290150,"Anguera","Bahia"
"1844","2901601",290160,"Antas","Bahia"
"1845","2901700",290170,"Antônio Cardoso","Bahia"
"1846","2901809",290180,"Antônio Gonçalves","Bahia"
"1847","2901908",290190,"Aporá","Bahia"
"1848","2901957",290195,"Apuarema","Bahia"
"1849","2902005",290200,"Aracatu","Bahia"
"1850","2902054",290205,"Araças","Bahia"
"1851","2902104",290210,"Araci","Bahia"
"1852","2902203",290220,"Aramari","Bahia"
"1853","2902252",290225,"Arataca","Bahia"
"1854","2902302",290230,"Aratuípe","Bahia"
"1855","2902401",290240,"Aurelino Leal","Bahia"
"1856","2902500",290250,"Baianópolis","Bahia"
"1857","2902609",290260,"Baixa Grande","Bahia"
"1858","2902658",290265,"Banzaê","Bahia"
"1859","2902708",290270,"Barra","Bahia"
"1860","2902807",290280,"Barra da Estiva","Bahia"
"1861","2902906",290290,"Barra do Choça","Bahia"
"1862","2903003",290300,"Barra do Mendes","Bahia"
"1863","2903102",290310,"Barra do Rocha","Bahia"
"1864","2903201",290320,"Barreiras","Bahia"
"1865","2903235",290323,"Barro Alto","Bahia"
"1866","2903276",290327,"Barrocas","Bahia"
"1867","2903300",290330,"Barro Preto","Bahia"
"1868","2903409",290340,"Belmonte","Bahia"
"1869","2903508",290350,"Belo Campo","Bahia"
"1870","2903607",290360,"Biritinga","Bahia"
"1871","2903706",290370,"Boa Nova","Bahia"
"1872","2903805",290380,"Boa Vista do Tupim","Bahia"
"1873","2903904",290390,"Bom Jesus da Lapa","Bahia"
"1874","2903953",290395,"Bom Jesus da Serra","Bahia"
"1875","2904001",290400,"Boninal","Bahia"
"1876","2904050",290405,"Bonito","Bahia"
"1877","2904100",290410,"Boquira","Bahia"
"1878","2904209",290420,"Botuporã","Bahia"
"1879","2904308",290430,"Brejões","Bahia"
"1880","2904407",290440,"Brejolândia","Bahia"
"1881","2904506",290450,"Brotas de Macaúbas","Bahia"
"1882","2904605",290460,"Brumado","Bahia"
"1883","2904704",290470,"Buerarema","Bahia"
"1884","2904753",290475,"Buritirama","Bahia"
"1885","2904803",290480,"Caatiba","Bahia"
"1886","2904852",290485,"Cabaceiras do Paraguaçu","Bahia"
"1887","2904902",290490,"Cachoeira","Bahia"
"1888","2905008",290500,"Caculé","Bahia"
"1889","2905107",290510,"Caém","Bahia"
"1890","2905156",290515,"Caetanos","Bahia"
"1891","2905206",290520,"Caetité","Bahia"
"1892","2905305",290530,"Cafarnaum","Bahia"
"1893","2905404",290540,"Cairu","Bahia"
"1894","2905503",290550,"Caldeirão Grande","Bahia"
"1895","2905602",290560,"Camacan","Bahia"
"1896","2905701",290570,"Camaçari","Bahia"
"1897","2905800",290580,"Camamu","Bahia"
"1898","2905909",290590,"Campo Alegre de Lourdes","Bahia"
"1899","2906006",290600,"Campo Formoso","Bahia"
"1900","2906105",290610,"Canápolis","Bahia"
"1901","2906204",290620,"Canarana","Bahia"
"1902","2906303",290630,"Canavieiras","Bahia"
"1903","2906402",290640,"Candeal","Bahia"
"1904","2906501",290650,"Candeias","Bahia"
"1905","2906600",290660,"Candiba","Bahia"
"1906","2906709",290670,"Cândido Sales","Bahia"
